#time(ns),px,py,pz,qw,qx,qy,qz,vx,vy,vz,bwx,bwy,bwz,bax,bay,baz
1755241487923440128,-0.0791181,0.54722,-0.203166,0.766976,-0.0734142,-0.565304,0.2946,-0.308407,0.0493254,0.0167465,0.00462818,-0.0523521,0.0189385,-0.0576297,-0.177041,0.32506
1755241487933440256,-0.0822069,0.547759,-0.203005,0.770042,-0.0702199,-0.561366,0.294913,-0.308849,0.0583514,0.0157531,0.00463041,-0.0523607,0.0189361,-0.0576086,-0.177071,0.325078
1755241487943440128,-0.0852858,0.548375,-0.202841,0.773135,-0.0665219,-0.55723,0.295521,-0.306744,0.0645961,0.017309,0.00463177,-0.052369,0.018934,-0.0575859,-0.1771,0.325095
1755241487953440256,-0.0883422,0.549048,-0.202657,0.776305,-0.0617596,-0.553109,0.295986,-0.304593,0.0697684,0.0194702,0.00463184,-0.0523767,0.0189323,-0.0575617,-0.17713,0.325112
1755241487963440128,-0.0913847,0.549768,-0.202448,0.779479,-0.0556746,-0.548921,0.296647,-0.304106,0.0739249,0.0226747,0.00463088,-0.0523839,0.0189304,-0.057536,-0.177161,0.325128
1755241487973440256,-0.0944339,0.550514,-0.202193,0.782672,-0.0490376,-0.54471,0.29717,-0.305914,0.0747627,0.0285769,0.00462934,-0.0523907,0.0189281,-0.0575088,-0.177191,0.325144
1755241487983440128,-0.0975079,0.551249,-0.201874,0.785951,-0.0426638,-0.540565,0.297071,-0.308841,0.0717805,0.0353027,0.00462786,-0.0523974,0.0189257,-0.0574802,-0.177222,0.325159
1755241487993440256,-0.100607,0.551935,-0.201487,0.789208,-0.0359122,-0.536189,0.29726,-0.310455,0.0645625,0.0421913,0.00462736,-0.0524043,0.0189237,-0.0574503,-0.177252,0.325174
1755241488003440128,-0.103701,0.552513,-0.20102,0.792388,-0.028889,-0.531486,0.298008,-0.307881,0.0502906,0.0515768,0.00462864,-0.0524116,0.0189228,-0.0574192,-0.177283,0.325187
1755241488013440256,-0.10675,0.552923,-0.200448,0.795618,-0.0218414,-0.526278,0.299242,-0.301402,0.0311365,0.062782,0.00463204,-0.0524193,0.0189235,-0.0573871,-0.177315,0.325201
1755241488023440128,-0.109718,0.553124,-0.199766,0.798812,-0.0146863,-0.520654,0.301004,-0.291648,0.00891942,0.0734712,0.00463764,-0.0524272,0.0189256,-0.0573543,-0.177346,0.325214
1755241488033440000,-0.112575,0.553101,-0.198983,0.801884,-0.00752097,-0.514756,0.303234,-0.279433,-0.0132945,0.0830119,0.00464513,-0.0524353,0.0189286,-0.057321,-0.177378,0.325228
1755241488043440128,-0.115303,0.552875,-0.198112,0.804899,0.000645071,-0.508265,0.306274,-0.266005,-0.0309725,0.0906304,0.00465348,-0.0524435,0.0189316,-0.0572875,-0.177411,0.325242
1755241488053440000,-0.117893,0.552518,-0.197191,0.807407,0.0136871,-0.499868,0.313112,-0.252117,-0.0405924,0.093092,0.0046616,-0.0524516,0.0189339,-0.0572541,-0.177444,0.325258
1755241488063440128,-0.120354,0.552027,-0.196252,0.809405,0.028606,-0.490574,0.321533,-0.239783,-0.0584973,0.0949299,0.0046695,-0.0524594,0.0189358,-0.057221,-0.177478,0.325274
1755241488073440000,-0.122683,0.551341,-0.195287,0.811021,0.0436757,-0.480862,0.330317,-0.225593,-0.0783282,0.0981145,0.00467756,-0.0524671,0.0189379,-0.0571885,-0.177512,0.325292
1755241488083440128,-0.12486,0.550479,-0.19429,0.812241,0.0588444,-0.470811,0.33932,-0.209741,-0.0934353,0.101213,0.00468537,-0.0524745,0.0189401,-0.0571567,-0.177547,0.32531
1755241488093440000,-0.126883,0.549497,-0.193263,0.812943,0.0751859,-0.45997,0.34914,-0.195281,-0.101336,0.104156,0.00469051,-0.0524816,0.0189418,-0.057126,-0.177581,0.32533
1755241488103440128,-0.128799,0.548512,-0.192206,0.812192,0.0987651,-0.445555,0.363415,-0.189227,-0.095464,0.107381,0.00468959,-0.052488,0.0189419,-0.0570965,-0.177615,0.325349
1755241488113440000,-0.130719,0.547545,-0.191104,0.80993,0.127244,-0.428354,0.379915,-0.195493,-0.100237,0.113019,0.00468125,-0.0524934,0.0189397,-0.0570681,-0.177648,0.325368
1755241488123440128,-0.132705,0.546442,-0.189953,0.807498,0.153713,-0.411194,0.394004,-0.200357,-0.121056,0.117384,0.00466629,-0.0524981,0.0189354,-0.0570406,-0.17768,0.325385
1755241488133440000,-0.134683,0.545148,-0.188738,0.805488,0.175445,-0.395633,0.404824,-0.193795,-0.136243,0.12581,0.00464742,-0.0525028,0.0189302,-0.057014,-0.17771,0.325399
1755241488143440128,-0.136559,0.543773,-0.187453,0.803201,0.195254,-0.380791,0.414419,-0.18093,-0.137405,0.130371,0.00462924,-0.0525081,0.0189255,-0.0569882,-0.177738,0.32541
1755241488153440000,-0.1383,0.542428,-0.186158,0.800169,0.215076,-0.365982,0.423708,-0.166886,-0.131399,0.127861,0.00461503,-0.0525136,0.0189223,-0.0569634,-0.177764,0.325417
1755241488163439872,-0.139892,0.541141,-0.184903,0.796129,0.235537,-0.351724,0.432425,-0.151291,-0.12626,0.123208,0.00460514,-0.0525193,0.0189209,-0.0569393,-0.177788,0.325422
1755241488173440000,-0.141316,0.539886,-0.183692,0.791416,0.255849,-0.33776,0.440591,-0.132878,-0.125338,0.118866,0.00459899,-0.052525,0.0189212,-0.056916,-0.177811,0.325424
1755241488183439872,-0.142545,0.538623,-0.182526,0.786216,0.275627,-0.323948,0.448276,-0.112863,-0.127601,0.114358,0.00459603,-0.0525305,0.0189229,-0.0568932,-0.177833,0.325425
1755241488193440000,-0.143576,0.537333,-0.181407,0.780415,0.295351,-0.309888,0.45573,-0.093303,-0.130336,0.109268,0.00459569,-0.0525354,0.0189255,-0.0568709,-0.177853,0.325424
1755241488203439872,-0.144415,0.536018,-0.18034,0.773532,0.315899,-0.295293,0.463312,-0.0744697,-0.132656,0.10408,0.00459772,-0.0525398,0.0189281,-0.0568488,-0.177872,0.325424
1755241488213440000,-0.145071,0.534681,-0.179327,0.764922,0.33734,-0.28029,0.471734,-0.0566942,-0.134865,0.0984965,0.00460226,-0.052544,0.0189305,-0.0568269,-0.17789,0.325423
1755241488223439872,-0.145555,0.533324,-0.17837,0.754699,0.359706,-0.264685,0.480607,-0.0401072,-0.136488,0.0928487,0.00460931,-0.0525485,0.0189329,-0.0568053,-0.177907,0.325423
1755241488233440000,-0.145882,0.531956,-0.177471,0.742731,0.383357,-0.248031,0.489763,-0.0255521,-0.136935,0.0871129,0.00461808,-0.0525532,0.0189353,-0.0567842,-0.177924,0.325424
1755241488243439872,-0.146081,0.530587,-0.176623,0.729428,0.407406,-0.230656,0.498751,-0.0143815,-0.137146,0.0826376,0.00462653,-0.0525582,0.018937,-0.0567635,-0.17794,0.325426
1755241488253440000,-0.146168,0.52921,-0.175813,0.71438,0.432078,-0.212342,0.50782,-0.00266892,-0.138454,0.0795033,0.00463249,-0.0525632,0.0189378,-0.0567433,-0.177956,0.325431
1755241488263439872,-0.14613,0.527814,-0.175029,0.697011,0.457503,-0.192922,0.517347,0.0107769,-0.14091,0.0773947,0.00463508,-0.0525682,0.0189377,-0.0567236,-0.177972,0.325436
1755241488273440000,-0.145944,0.526386,-0.174264,0.67785,0.482749,-0.172664,0.526934,0.0269891,-0.144927,0.0754481,0.00463452,-0.0525733,0.0189371,-0.0567042,-0.177987,0.325443
1755241488283439872,-0.145578,0.524913,-0.173526,0.65927,0.505113,-0.153663,0.535361,0.0466825,-0.149641,0.0716692,0.00463209,-0.0525787,0.0189363,-0.0566852,-0.178001,0.325451
1755241488293439744,-0.145006,0.523409,-0.172843,0.641688,0.524685,-0.136127,0.542597,0.0678062,-0.150501,0.0645852,0.00463063,-0.0525845,0.0189358,-0.0566667,-0.178015,0.325458
1755241488303439872,-0.14423,0.52192,-0.172241,0.625541,0.541212,-0.120453,0.548889,0.0870975,-0.146886,0.0557958,0.00463245,-0.0525906,0.0189358,-0.0566485,-0.178028,0.325467
1755241488313439744,-0.143277,0.520484,-0.171725,0.610168,0.555549,-0.106224,0.554776,0.103372,-0.140066,0.0473884,0.00463762,-0.0525964,0.0189365,-0.056631,-0.17804,0.325476
1755241488323439872,-0.142169,0.519129,-0.171293,0.594963,0.568591,-0.092655,0.56048,0.118074,-0.13059,0.0390221,0.00464541,-0.0526019,0.0189379,-0.0566138,-0.178051,0.325487
1755241488333439744,-0.14092,0.517881,-0.170945,0.579914,0.580526,-0.0797428,0.565977,0.131539,-0.118918,0.0304429,0.00465535,-0.0526067,0.0189397,-0.0565971,-0.178061,0.325498
1755241488343439872,-0.139547,0.516757,-0.170684,0.565337,0.591412,-0.0676106,0.571012,0.14292,-0.105542,0.0219639,0.00466734,-0.0526109,0.0189415,-0.0565808,-0.17807,0.32551
1755241488353439744,-0.138071,0.515777,-0.170504,0.551907,0.600857,-0.0570635,0.575425,0.151987,-0.0902909,0.0140199,0.00468139,-0.0526143,0.0189426,-0.0565647,-0.178077,0.325522
1755241488363439872,-0.136519,0.514958,-0.170396,0.53999,0.608629,-0.0485426,0.579331,0.157864,-0.0734729,0.00793552,0.00469726,-0.0526174,0.018943,-0.0565489,-0.178082,0.325536
1755241488373439744,-0.134941,0.514316,-0.170343,0.52947,0.615052,-0.0416096,0.582788,0.156791,-0.0545484,0.00262622,0.00471468,-0.0526206,0.0189429,-0.0565334,-0.178087,0.32555
1755241488383439872,-0.133413,0.513878,-0.170343,0.519284,0.621131,-0.0352546,0.585916,0.147959,-0.0328542,-0.00272425,0.00473325,-0.0526238,0.0189427,-0.0565184,-0.17809,0.325564
1755241488393439744,-0.132,0.513672,-0.170398,0.508442,0.627674,-0.0286558,0.588805,0.134146,-0.00780471,-0.00823791,0.00475189,-0.0526267,0.0189425,-0.0565039,-0.178092,0.325577
1755241488403439872,-0.130735,0.513735,-0.170511,0.496268,0.635437,-0.0213639,0.591169,0.119107,0.0205862,-0.014399,0.00476921,-0.0526288,0.0189422,-0.0564899,-0.178093,0.32559
1755241488413439744,-0.129605,0.514095,-0.170693,0.484511,0.643263,-0.0150329,0.592652,0.107195,0.0515111,-0.0220309,0.00478462,-0.0526302,0.0189416,-0.0564761,-0.178094,0.325601
1755241488423439616,-0.128584,0.514764,-0.170948,0.474427,0.650103,-0.0107577,0.593439,0.0971498,0.0820002,-0.0286713,0.00479831,-0.0526312,0.0189403,-0.0564626,-0.178095,0.325611
1755241488433439744,-0.127674,0.51572,-0.171248,0.465982,0.655881,-0.00822197,0.593813,0.0842203,0.108291,-0.03072,0.004811,-0.052632,0.0189384,-0.0564493,-0.178097,0.325619
1755241488443439616,-0.126918,0.516902,-0.171549,0.457754,0.661522,-0.00593054,0.593982,0.0666046,0.127208,-0.029116,0.00482376,-0.052632,0.0189359,-0.0564362,-0.1781,0.325626
1755241488453439744,-0.126341,0.518239,-0.171825,0.449059,0.667547,-0.00328096,0.593899,0.0491332,0.13938,-0.0258851,0.00483714,-0.0526311,0.0189336,-0.0564232,-0.178104,0.325631
1755241488463439616,-0.125919,0.519674,-0.172065,0.44031,0.673884,2.56446e-05,0.593302,0.0360656,0.147287,-0.02226,0.00485103,-0.0526291,0.0189317,-0.0564102,-0.17811,0.325636
1755241488473439744,-0.125596,0.52118,-0.172275,0.431952,0.680017,0.00347907,0.592438,0.0294657,0.15377,-0.0199773,0.00486519,-0.0526263,0.0189303,-0.0563971,-0.178118,0.32564
1755241488483439616,-0.125304,0.522756,-0.172476,0.424253,0.685657,0.00656627,0.591473,0.0297412,0.161595,-0.0205219,0.00487952,-0.0526232,0.0189293,-0.0563838,-0.178127,0.325642
1755241488493439744,-0.124992,0.524418,-0.17269,0.417159,0.690795,0.00913624,0.590506,0.0328869,0.171051,-0.0223398,0.00489409,-0.0526203,0.0189291,-0.0563704,-0.178138,0.325645
1755241488503439616,-0.124644,0.526184,-0.172925,0.410884,0.695253,0.011278,0.589635,0.0365155,0.18235,-0.0246361,0.00490886,-0.0526181,0.0189293,-0.0563568,-0.17815,0.325646
1755241488513439744,-0.124268,0.528069,-0.173183,0.405451,0.698856,0.0128551,0.589105,0.0384353,0.19462,-0.0269531,0.00492349,-0.0526167,0.0189297,-0.0563431,-0.178165,0.325648
1755241488523439616,-0.123886,0.53008,-0.173462,0.400899,0.701695,0.0137603,0.588825,0.0375656,0.207703,-0.0288684,0.00493766,-0.0526157,0.01893,-0.0563294,-0.178181,0.325649
1755241488533439744,-0.123529,0.53223,-0.173758,0.397255,0.70394,0.0140786,0.588607,0.0335892,0.222417,-0.0301525,0.00495143,-0.0526151,0.0189301,-0.0563158,-0.178199,0.325651
1755241488543439616,-0.123221,0.534535,-0.174062,0.394565,0.705635,0.0137093,0.588396,0.0277831,0.238721,-0.0305362,0.00496547,-0.0526146,0.01893,-0.0563024,-0.178219,0.325653
1755241488553439744,-0.122979,0.537006,-0.174368,0.392847,0.70686,0.0122706,0.588106,0.0205366,0.255576,-0.0307964,0.00498069,-0.0526143,0.0189301,-0.0562891,-0.178241,0.325657
1755241488563439616,-0.12281,0.539647,-0.174683,0.392262,0.707788,0.00971579,0.587429,0.0134231,0.272581,-0.0324351,0.00499743,-0.0526142,0.0189309,-0.056276,-0.178265,0.325661
1755241488573439488,-0.122704,0.542461,-0.175022,0.392495,0.708535,0.00630209,0.586418,0.00797454,0.290389,-0.0354847,0.0050155,-0.0526146,0.0189324,-0.0562633,-0.178291,0.325667
1755241488583439616,-0.12264,0.545461,-0.175397,0.392732,0.709322,0.00260062,0.585335,0.00523064,0.309625,-0.0396618,0.00503457,-0.0526153,0.0189344,-0.0562513,-0.178319,0.325674
1755241488593439488,-0.12259,0.548654,-0.175819,0.392594,0.71031,-0.00101216,0.584233,0.00523454,0.32874,-0.0446703,0.00505382,-0.052616,0.0189362,-0.0562399,-0.178347,0.325682
1755241488603439616,-0.122523,0.552018,-0.176286,0.392707,0.711149,-0.00495888,0.583116,0.00838168,0.343299,-0.0485785,0.00507202,-0.0526161,0.0189368,-0.0562295,-0.178377,0.325691
1755241488613439488,-0.122419,0.555489,-0.176781,0.393041,0.711852,-0.00985752,0.581969,0.0126177,0.34969,-0.0501193,0.00508827,-0.0526153,0.0189355,-0.0562199,-0.178408,0.325702
1755241488623439616,-0.122266,0.558977,-0.177282,0.394205,0.712131,-0.0155316,0.580716,0.018121,0.346811,-0.0499574,0.00510235,-0.0526137,0.0189325,-0.0562112,-0.17844,0.325713
1755241488633439488,-0.122046,0.562397,-0.177776,0.396752,0.711686,-0.0218571,0.579321,0.0262294,0.33634,-0.0486879,0.00511453,-0.0526115,0.0189282,-0.0562032,-0.178475,0.325725
1755241488643439616,-0.121731,0.565682,-0.178257,0.400217,0.710552,-0.0286799,0.578031,0.0371638,0.320021,-0.0478071,0.00512585,-0.0526092,0.0189235,-0.0561961,-0.178511,0.325738
1755241488653439488,-0.121282,0.568784,-0.178744,0.404941,0.708394,-0.0361322,0.576971,0.0535212,0.300398,-0.0501633,0.00513763,-0.0526074,0.0189195,-0.0561899,-0.17855,0.325751
1755241488663439616,-0.120632,0.571703,-0.179282,0.411905,0.704344,-0.0445101,0.576414,0.0769741,0.283883,-0.0577888,0.00515039,-0.0526059,0.0189165,-0.0561845,-0.17859,0.325764
1755241488673439488,-0.119735,0.574468,-0.179903,0.420809,0.698541,-0.053962,0.576236,0.102279,0.26926,-0.0665306,0.00516392,-0.0526043,0.0189147,-0.0561797,-0.178631,0.325777
1755241488683439616,-0.118595,0.577092,-0.180611,0.430287,0.691832,-0.063847,0.57632,0.125375,0.255548,-0.0749142,0.00517801,-0.0526023,0.0189136,-0.0561753,-0.178673,0.32579
1755241488693439488,-0.117237,0.579586,-0.181399,0.439795,0.684678,-0.0738696,0.576489,0.145702,0.243509,-0.0825988,0.00519233,-0.0526007,0.0189129,-0.0561707,-0.178716,0.325802
1755241488703439360,-0.115692,0.581969,-0.182262,0.449583,0.677219,-0.0843212,0.576316,0.162959,0.233278,-0.0899582,0.00520622,-0.0526001,0.0189119,-0.0561659,-0.178759,0.325814
1755241488713439488,-0.113985,0.584256,-0.183199,0.459796,0.669095,-0.0961882,0.575888,0.178003,0.224188,-0.0973323,0.00521893,-0.0526011,0.0189105,-0.0561609,-0.178802,0.325825
1755241488723439360,-0.112143,0.586449,-0.184208,0.47039,0.660318,-0.109243,0.575134,0.189927,0.214374,-0.104346,0.00522995,-0.0526041,0.0189092,-0.0561559,-0.178845,0.325835
1755241488733439488,-0.110195,0.588537,-0.185276,0.480996,0.651106,-0.122968,0.574093,0.199463,0.202866,-0.109002,0.00523901,-0.052609,0.0189084,-0.0561512,-0.178887,0.325844
1755241488743439360,-0.108148,0.5905,-0.186384,0.491736,0.641337,-0.137112,0.572785,0.210222,0.189612,-0.112516,0.00524675,-0.0526157,0.0189081,-0.056147,-0.178929,0.325852
1755241488753439488,-0.105973,0.592321,-0.187532,0.503687,0.630227,-0.152048,0.57096,0.224924,0.174181,-0.117376,0.00525495,-0.0526235,0.0189082,-0.0561436,-0.17897,0.325859
1755241488763439360,-0.103647,0.593974,-0.188735,0.517937,0.616801,-0.169088,0.568073,0.239716,0.156175,-0.122818,0.00526501,-0.0526317,0.0189085,-0.0561411,-0.179009,0.325865
1755241488773439488,-0.101208,0.595436,-0.189971,0.53211,0.602499,-0.18664,0.564817,0.247257,0.135965,-0.124036,0.0052772,-0.05264,0.0189086,-0.0561394,-0.179047,0.325871
1755241488783439360,-0.0987109,0.596687,-0.191206,0.544179,0.589122,-0.202601,0.561923,0.251855,0.114167,-0.122645,0.00529122,-0.0526481,0.0189086,-0.0561384,-0.179084,0.325878
1755241488793439488,-0.0961669,0.597709,-0.192427,0.554958,0.576243,-0.217443,0.559182,0.257083,0.0898772,-0.121776,0.00530637,-0.0526562,0.0189081,-0.0561379,-0.179119,0.325886
1755241488803439360,-0.0935564,0.598478,-0.193649,0.565869,0.562588,-0.232462,0.556102,0.265293,0.0638859,-0.122866,0.00532241,-0.0526641,0.0189073,-0.0561379,-0.179155,0.325896
1755241488813439488,-0.090847,0.598988,-0.194887,0.578055,0.546745,-0.249204,0.552105,0.276958,0.0380677,-0.124846,0.00533972,-0.0526719,0.0189071,-0.0561383,-0.17919,0.325909
1755241488823439360,-0.088,0.599237,-0.196146,0.592514,0.527413,-0.268604,0.546456,0.292261,0.0119928,-0.126598,0.00535872,-0.0526794,0.0189082,-0.0561388,-0.179226,0.325924
1755241488833439232,-0.0850192,0.599237,-0.197403,0.606387,0.507086,-0.288217,0.540453,0.302412,-0.0117732,-0.123947,0.00537949,-0.0526863,0.0189106,-0.0561394,-0.179261,0.325942
1755241488843439360,-0.082004,0.599007,-0.198598,0.617931,0.487944,-0.306095,0.535143,0.298739,-0.0341249,-0.114217,0.00540089,-0.0526928,0.0189138,-0.0561398,-0.179296,0.325963
1755241488853439232,-0.0790894,0.598547,-0.199667,0.627146,0.470689,-0.321744,0.53068,0.28253,-0.0582831,-0.0992824,0.00541994,-0.0526993,0.0189171,-0.0561399,-0.179331,0.325988
1755241488863439360,-0.0763946,0.597824,-0.200584,0.635387,0.454663,-0.335038,0.526607,0.255053,-0.0865839,-0.0841704,0.00543441,-0.052706,0.0189196,-0.0561397,-0.179367,0.326015
1755241488873439232,-0.0740137,0.596815,-0.201355,0.644239,0.438898,-0.346537,0.521764,0.220665,-0.114667,-0.0702249,0.00544425,-0.0527125,0.0189212,-0.0561392,-0.179403,0.326044
1755241488883439360,-0.0719703,0.595545,-0.201994,0.653456,0.422933,-0.357077,0.516352,0.188751,-0.138696,-0.057832,0.00545015,-0.0527189,0.018922,-0.0561385,-0.17944,0.326074
1755241488893439232,-0.070194,0.594053,-0.202522,0.662812,0.406279,-0.367644,0.510348,0.168596,-0.159367,-0.048186,0.00545352,-0.0527253,0.0189228,-0.0561376,-0.179478,0.326105
1755241488903439360,-0.0685175,0.592357,-0.202968,0.671995,0.388717,-0.378523,0.504025,0.168541,-0.179682,-0.0413756,0.00545695,-0.052732,0.0189245,-0.0561365,-0.179516,0.326135
1755241488913439232,-0.0667859,0.590464,-0.203357,0.681322,0.369341,-0.390204,0.49712,0.178413,-0.198576,-0.0365757,0.00546255,-0.0527393,0.0189278,-0.0561354,-0.179555,0.326166
1755241488923439360,-0.0649344,0.588394,-0.203703,0.690526,0.347938,-0.402832,0.489734,0.19182,-0.214917,-0.0325413,0.00547083,-0.0527469,0.0189328,-0.0561344,-0.179594,0.326197
1755241488933439232,-0.0629573,0.586184,-0.204005,0.699073,0.325502,-0.415775,0.482158,0.202745,-0.226502,-0.0276152,0.00548166,-0.0527544,0.0189394,-0.0561335,-0.179634,0.326228
1755241488943439360,-0.0609112,0.583888,-0.204246,0.706049,0.304025,-0.427852,0.4754,0.204833,-0.232055,-0.0201093,0.00549406,-0.0527612,0.0189465,-0.056133,-0.179674,0.326261
1755241488953439232,-0.0589151,0.581551,-0.204393,0.711743,0.284192,-0.438521,0.469421,0.192405,-0.235266,-0.00904219,0.00550561,-0.0527666,0.018953,-0.0561329,-0.179714,0.326294
1755241488963439104,-0.0571141,0.579166,-0.204422,0.716436,0.26638,-0.447544,0.464182,0.166523,-0.24236,0.00313931,0.00551427,-0.0527701,0.0189581,-0.0561331,-0.179754,0.326329
1755241488973439232,-0.0555996,0.576677,-0.204333,0.720871,0.249517,-0.455371,0.459046,0.136266,-0.256058,0.0148349,0.00551977,-0.0527717,0.0189617,-0.0561335,-0.179795,0.326364
1755241488983439104,-0.0543756,0.574032,-0.204116,0.725582,0.232053,-0.462897,0.45322,0.108932,-0.272558,0.0288526,0.00552256,-0.0527721,0.0189641,-0.0561342,-0.179836,0.326398
1755241488993439232,-0.053405,0.57124,-0.203753,0.730355,0.213755,-0.470246,0.446945,0.0853727,-0.284896,0.0436964,0.00552336,-0.0527722,0.0189655,-0.0561351,-0.179878,0.326432
1755241489003439104,-0.0526629,0.568368,-0.203247,0.734498,0.195901,-0.477132,0.440999,0.0629436,-0.2883,0.0571725,0.00552307,-0.0527734,0.0189658,-0.0561362,-0.17992,0.326464
1755241489013439232,-0.0521503,0.565507,-0.202619,0.738261,0.179002,-0.482857,0.435635,0.0391172,-0.282485,0.0678957,0.00552249,-0.0527763,0.0189651,-0.0561377,-0.179962,0.326494
1755241489023439104,-0.0518962,0.562757,-0.201907,0.741885,0.163182,-0.48763,0.430344,0.0112497,-0.266444,0.0737959,0.00552201,-0.0527803,0.018963,-0.0561397,-0.180005,0.326522
1755241489033439232,-0.0519309,0.560196,-0.201156,0.745372,0.148517,-0.491587,0.425094,-0.0181733,-0.245368,0.0761658,0.00552177,-0.052785,0.0189596,-0.0561424,-0.180047,0.326548
1755241489043439104,-0.0522516,0.557852,-0.20039,0.748728,0.134632,-0.49499,0.419841,-0.045604,-0.223421,0.0768959,0.00552174,-0.0527898,0.0189555,-0.0561457,-0.18009,0.326572
1755241489053439232,-0.052829,0.555727,-0.199617,0.75197,0.120831,-0.498272,0.414325,-0.0695231,-0.201309,0.0776578,0.00552196,-0.0527945,0.0189518,-0.0561498,-0.180133,0.326595
1755241489063439104,-0.0536323,0.553835,-0.198842,0.755098,0.107339,-0.501786,0.408064,-0.090878,-0.176444,0.0770367,0.00552277,-0.0527992,0.0189492,-0.0561545,-0.180176,0.326616
1755241489073439232,-0.0546366,0.552211,-0.19809,0.758299,0.0945929,-0.505381,0.400781,-0.109691,-0.147988,0.0728031,0.00552451,-0.0528045,0.0189471,-0.0561599,-0.180218,0.326636
1755241489083439104,-0.0558174,0.550882,-0.197399,0.761441,0.0828605,-0.508826,0.392984,-0.1261,-0.117647,0.0649865,0.00552732,-0.0528107,0.0189448,-0.0561661,-0.18026,0.326655
1755241489093438976,-0.0571449,0.549854,-0.196798,0.764444,0.0720121,-0.512046,0.38503,-0.138959,-0.0880096,0.0551817,0.00553109,-0.0528177,0.0189423,-0.0561732,-0.180301,0.326674
